발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,발생위치X_UTMK,발생위치Y_UTMK,경도,위도,,
2014,2014051717,주간,토,1,1,0,0,0,대전,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,999381,1816539,127.4931017,36.34625222,,
2014,2014052817,주간,수,1,7,3,3,0,충남,당진시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,917702,1891551,126.5748427,37.0188752,,
2014,2014110104,야간,토,2,5,3,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,968266,1830838,127.1457651,36.4746368,,
2014,2014081113,주간,월,1,1,0,0,0,충남,홍성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,없음,918623,1843209,126.5903577,36.58321791,,
2014,2014082709,주간,수,1,1,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,922227,1823021,126.6326709,36.40154062,,
2014,2014041417,주간,월,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,949431,1864104,126.9333337,36.77370592,,
2014,2014102816,주간,화,1,3,2,0,0,세종,세종,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,980736,1828332,127.2850243,36.45237676,,
2014,2014090116,주간,월,1,2,1,0,0,충남,보령시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,자전거,919324,1805729,126.6020901,36.2454251,,
2014,2014103116,주간,금,1,1,0,0,0,세종,세종,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,977112,1829677,127.244543,36.46442247,,
2014,2014111619,야간,일,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,969731,1831835,127.1620791,36.48367224,,
2014,2014020817,주간,토,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,985061,1816808,127.3335105,36.34856159,,
2014,2014082519,야간,월,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,924254,1833706,126.6542288,36.49802023,,
2014,2014060519,야간,목,1,1,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,935129,1867944,126.7727516,36.80744848,,
2014,2014080611,주간,수,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,956407,1795607,127.0153613,36.15655793,,
2014,2014082714,주간,수,1,1,0,0,0,충남,홍성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,927619,1847719,126.6904817,36.62459657,,
2014,2014091003,야간,수,1,2,1,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,914040,1803505,126.5435315,36.2249214,,
2014,2014111023,야간,월,1,1,0,0,0,세종,세종,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,980420,1840101,127.2811996,36.55846924,,
2014,2014050120,야간,목,1,1,0,0,0,충남,태안군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,895928,1838061,126.3374077,36.53461211,,
2014,2014041819,야간,금,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,955179,1864626,126.9977116,36.77870081,,
2014,2014080608,주간,수,1,1,0,0,0,대전,서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,985490,1811462,127.3383911,36.30037173,,
2014,2014032008,주간,목,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967404,1866788,127.134616,36.79868986,,
2014,2014080613,주간,수,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,988543,1815164,127.3723402,36.33378802,,
2014,2014071322,야간,일,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,993688,1827521,127.429568,36.44523818,,
2014,2014122201,야간,월,1,5,0,0,4,충남,천안시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,969441,1860023,127.1577205,36.73777391,,
2014,2014122009,주간,토,1,2,1,0,0,충남,공주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,교량위,승용차,화물차,960457,1825549,127.0588683,36.42666591,,
2014,2014081404,야간,목,1,1,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,988171,1812426,127.3682367,36.30909926,,
2014,2014112517,주간,화,1,1,0,0,0,세종,세종,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,974361,1832927,127.2137312,36.4936519,,
2014,2014082522,야간,월,3,9,3,3,0,충남,논산시,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,963897,1791387,127.0988219,36.1188205,,
2014,2014060115,주간,일,1,2,1,0,0,대전,동구,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,998727,1820984,127.485806,36.38632499,,
2014,2014042700,야간,일,1,2,0,0,1,충남,아산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,957767,1861843,127.0268673,36.75373244,,
2014,2014122616,주간,금,1,2,1,0,0,충남,공주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,화물차,951227,1834652,126.9553308,36.5083031,,
2014,2014032601,야간,수,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,968319,1869918,127.1447421,36.82693644,,
2014,2014100205,야간,목,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,918887,1816665,126.5960903,36.34396971,,
2014,2014083100,야간,일,1,1,0,0,0,충남,논산시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961675,1802267,127.0736006,36.21682327,,
2014,2014042805,야간,월,1,1,0,0,0,충남,아산시,차대차,기타,기타,과속,교차로,교차로내,승용차,이륜차,957774,1872271,127.0263672,36.84773517,,
2014,2014123014,주간,화,1,2,0,1,0,충남,공주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,966637,1830381,127.1276013,36.47046157,,
2014,2014090313,주간,수,1,1,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,건설기계,원동기장치자전거,971412,1804076,127.1818655,36.23346922,,
2014,2014021423,야간,금,1,2,1,0,0,대전,서구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,991188,1817304,127.4017879,36.35310885,,
2014,2014091203,야간,금,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,964168,1795537,127.1016441,36.15624495,,
2014,2014063020,야간,월,1,1,0,0,0,충남,당진시,차대차,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,화물차,927182,1878577,126.6826481,36.90271335,,
2014,2014101913,주간,일,1,1,0,0,0,충남,보령시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,918797,1815440,126.5952152,36.3329196,,
2014,2014051101,야간,일,1,2,1,0,0,충남,천안시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,969234,1869822,127.1550063,36.82610126,,
2014,2014050316,주간,토,1,1,0,0,0,충남,아산시,차대차,기타,기타,기타,기타/불명,기타/불명,원동기장치자전거,승용차,960047,1871963,127.0518781,36.84505758,,
2014,2014122922,야간,월,1,1,0,0,0,세종,세종,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,975289,1827066,127.2242797,36.44083861,,
2014,2014091611,주간,화,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,962842,1801017,127.0866435,36.20559959,,
2014,2014051703,야간,토,1,2,1,0,0,충남,서산시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,916407,1856489,126.5641473,36.7027265,,
2014,2014051714,주간,토,1,1,0,0,0,충남,서산시,차대차,추돌,진행중 추돌,기타,교차로,교차로내,특수차,원동기장치자전거,917114,1864975,126.5711357,36.77928084,,
2014,2014042408,주간,목,1,1,0,0,0,대전,중구,차대차,기타,기타,기타,교차로,교차로내,화물차,자전거,990025,1812716,127.3888847,36.31173472,,
2014,2014091921,야간,금,1,1,0,0,0,충남,논산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,962617,1799792,127.0842023,36.19455157,,
2014,2014103018,야간,목,1,1,0,0,0,충남,보령시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,농기계,화물차,914642,1803768,126.5502004,36.22734553,,
2014,2014102021,야간,월,1,1,0,0,0,충남,보령시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,917592,1817969,126.5815226,36.35561428,,
2014,2014070917,주간,수,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,922958,1881908,126.6349012,36.93240179,,
2014,2014092520,야간,목,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,966497,1801912,127.1272625,36.21380463,,
2014,2014110907,주간,일,1,1,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,918746,1815522,126.5946384,36.33365447,,
2014,2014051122,야간,일,1,1,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,원동기장치자전거,보행자,956539,1865287,127.0129142,36.78472273,,
2014,2014102506,주간,토,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,925489,1845533,126.6668738,36.60472762,,
2014,2014051202,야간,월,1,1,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,958536,1877884,127.0346072,36.89836632,,
2014,2014111218,야간,수,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,919520,1814322,126.6033856,36.32290227,,
2014,2014093018,야간,화,1,2,1,0,0,충남,논산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,962186,1802136,127.0792921,36.21566238,,
2014,2014052407,주간,토,1,6,4,1,0,충남,태안군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,건설기계,승합차,902233,1829671,126.4088907,36.45965418,,
2014,2014100319,야간,금,1,2,0,1,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,967919,1801804,127.1430871,36.21287468,,
2014,2014103111,주간,금,1,5,2,2,0,충남,홍성군,차대차,기타,기타,신호위반,교차로,교차로내,화물차,승용차,925236,1846478,126.6639533,36.6132261,,
2014,2014051605,야간,금,1,1,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,농기계,화물차,947241,1875956,126.9079716,36.88042293,,
2014,2014052712,주간,화,1,4,2,1,0,충남,서산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,904971,1882749,126.432853,36.93834179,,
2014,2014041210,주간,토,1,1,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,969203,1873285,127.1545183,36.85731749,,
2014,2014052217,주간,목,1,1,0,0,0,충남,아산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,955143,1865095,126.9972805,36.78292687,,
2014,2014091413,주간,일,1,1,0,0,0,대전,서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,989512,1814091,127.3831517,36.32412551,,
2014,2014072519,야간,금,1,1,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,929257,1871940,126.7065516,36.84304516,,
2014,2014091723,야간,수,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,989575,1813358,127.3838634,36.31751788,,
2014,2014102415,주간,금,1,1,0,0,0,충남,논산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,975473,1803072,127.2270883,36.22452928,,
2014,2014073101,야간,목,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928951,1878373,126.7025218,36.90100949,,
2014,2014112602,야간,수,1,2,1,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928783,1846236,126.7036364,36.61131634,,
2014,2014080222,야간,토,1,1,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,933206,1875318,126.7505501,36.87378412,,
2014,2014022723,야간,목,1,1,0,0,0,대전,서구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,989125,1816493,127.3788065,36.34577626,,
2014,2014022804,야간,금,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,985124,1818698,127.3341765,36.36560161,,
2014,2014120815,주간,월,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,926112,1844983,126.673892,36.59981836,,
2014,2014080519,야간,화,1,1,0,0,0,충남,당진시,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,934718,1885339,126.7666462,36.96421639,,
